"","genes","logFC.groupP4d","logFC.groupP4p","logFC.groupP5d","logFC.groupP5p","logFC.groupP6d","logFC.groupP6p","logCPM","F","PValue","FDR"
"11063","Solyc06g067970.1.1",-0.200703704875881,-0.783796040771453,-0.278270400158139,-0.206943826690721,0.27888754986433,-0.255316296354858,3.94137012226079,1.45134379390376,0.241857698935159,0.348259220442919
"5050","Solyc03g006790.1.1",0.560548696436543,0.500765518653983,0.0115615392030851,1.15381542716576,0.227305308710808,0.230491037248392,2.84195903947587,1.44222468922792,0.242144503187221,0.348643610689373
"7320","Solyc04g009500.2.1",-0.162154096165134,-0.0165773085635862,-0.363258836111218,-0.618981343985199,0.0481851130440675,-0.450433161088517,5.02157729228146,2.2388422066809,0.242271359543385,0.348797661193887
"17788","Solyc11g010280.1.1",-0.7519457040855,-0.642187972631595,-0.564226915063439,-0.549532979959934,0.0210226325281102,0.0363458009295651,4.0368803036365,1.44168262860084,0.242333827760737,0.348858994546528
"11084","Solyc06g068270.2.1",1.30024137508288,1.14445458131625,-0.0188545132352888,1.98485593890678,-0.426878564656276,0.789355262201897,3.05386362638279,1.44149455677239,0.242399547905147,0.348924998869938
"6945","Solyc03g121560.2.1",0.418822099065415,0.425798733822216,0.384080064176346,0.79048796681557,0.776665783714725,0.194423736957415,4.3457562520426,2.00189801475396,0.242512214074469,0.349058563864564
"7181","Solyc04g007520.2.1",-1.00780156905605,-0.0615651316512721,0.0251022548786605,-0.53890658359927,0.519823803468358,-0.157745430066158,2.98120517021361,1.44101099364433,0.242568602231981,0.349111110170772
"12361","Solyc07g041550.2.1",-0.446634005786713,-0.166775290305536,-0.597884158149991,-0.576588670987483,-0.463985832056833,-0.540817822326295,5.88794053691116,2.3377744135971,0.242606639104459,0.349137238376848
"7775","Solyc04g051150.2.1",-1.01974695475668,-0.556035321697383,-0.608919031583458,-2.02315217563057,-0.0743325659149166,0.130266356457965,1.7374270350953,1.44074499723935,0.242661642340347,0.349187776734942
"17477","Solyc11g005070.1.1",-0.728970096008868,0.320004808766454,0.0171498720758979,0.0032520837889784,-1.26859119131083,0.12545150974794,2.71512174108007,1.4405294840942,0.24273704911622,0.349267664903378
"15424","Solyc09g061620.2.1",-0.254072603668947,-0.20677601639651,-0.8166614007366,-0.209373136611848,-0.580550229935804,-0.482038609391709,4.78441018497477,1.65632141359316,0.243009539774765,0.349631095325266
"4978","Solyc03g005740.1.1",-0.348999981025321,-0.0801142241767325,-0.585173248550193,-1.09361421244874,-0.718891538449042,-0.494434651963863,3.97021768325619,1.43949184028399,0.243100423978874,0.349733200480831
"8409","Solyc04g078860.2.1",-0.500646918620135,0.358948208991784,0.327603449288909,-0.0982742186124506,-0.483827250077832,-1.30549723213748,2.37311683335724,1.64501009647953,0.243193675759474,0.349838694710933
"17485","Solyc11g005170.1.1",-0.374018628446903,-0.318176593103394,-0.695205195229628,-0.668656329936535,-0.58724514376983,-0.445218706024253,7.90355619449126,3.77682088255147,0.24350930176993,0.350264034983614
"11004","Solyc06g066050.2.1",0.867195827620923,0.55247540139205,0.998353516221443,0.75685491813007,1.09960298068265,0.834481486287874,3.59073582952499,2.21621045865204,0.243557509482687,0.350304682325824
"6709","Solyc03g118630.2.1",-0.635525761737634,-0.604557119689635,-1.2629074766817,-1.07854261748282,-1.56948135570346,-0.554700895078111,2.47873857609169,1.4378282763234,0.243684061630304,0.35045799526848
"8269","Solyc04g077000.2.1",-1.80057894535622,-1.00959861773793,-1.6437900853244,-0.737117625070521,-0.0583778761292573,-0.809452604297134,2.26802286448867,1.43706093616213,0.243953716815088,0.350817072088523
"11030","Solyc06g066470.2.1",-0.117212031982743,-0.172332686856776,0.141859909768132,-0.0265402276541972,0.609875140728879,0.310642595344029,5.4503516172076,1.43695817917258,0.243989848549448,0.350822123681752
"12170","Solyc07g017680.1.1",0.277881519483311,-0.774488118043127,0.221391282138383,1.07774362991968,0.464129647757516,0.86062973257647,2.06292216092581,1.43693731187391,0.243997186590275,0.350822123681752
"8173","Solyc04g074850.2.1",1.23415347946673,0.882778398267739,1.65112196269378,1.62845110803511,1.40559004875611,2.16235943441924,2.08156725415849,1.43645633350936,0.244166381549938,0.351036651385042
"14661","Solyc08g082740.2.1",0.397582297896226,-0.188019631856567,-0.264897063935612,0.180404674027908,-0.38360897792042,-0.606686114112823,3.76803331100912,1.59248724461749,0.24421904610612,0.351083622564344
