"","genes","logFC.groupP4d","logFC.groupP4p","logFC.groupP5d","logFC.groupP5p","logFC.groupP6d","logFC.groupP6p","logCPM","F","PValue","FDR"
"18901","Solyc12g005850.1.1",0.439520724477191,0.133032083480039,0.937175880733685,0.61102993396597,1.32911192596603,0.951583150017505,5.71278565378903,10.1843026812248,3.94618404775705e-05,0.00048826459943761
"1065","Solyc01g080070.2.1",-0.423574475273937,0.0705936419110584,-0.850679522291097,-0.289738454614776,-1.62580621692006,-0.575554751617008,6.76207115907974,9.7298282223802,3.95095221369705e-05,0.000488513903328409
"10911","Solyc06g064570.2.1",0.533513735806833,0.299115539232529,1.09545493441003,0.596196368252532,1.800816654884,0.920483819938876,5.41078903961052,9.72818617672674,3.95572257821768e-05,0.000488763131652621
"9077","Solyc05g009840.2.1",-0.809551544827215,-0.116410032193388,-1.33597181048173,-0.549742827384717,-1.18235129548929,-0.867792822335169,5.82177815123075,9.7208924387462,3.97698821324539e-05,0.000491048725592297
"3338","Solyc02g068510.1.1",0.015912795011804,-0.384516221690107,-0.596650902792309,-0.00276479722066367,-1.62610634768179,-0.879004188665295,4.84202146747944,9.71256716220251,4.00141448082898e-05,0.00049372112053789
"14754","Solyc09g005660.2.1",-0.50486591521689,-0.484725917364524,-0.982945827504351,-0.57075792287792,-3.02314494802407,-1.49992098303818,3.38184656001967,9.70996389606966,4.0090861043876e-05,0.000494323938499994
"4297","Solyc02g086160.2.1",0.374622306496278,0.223280896839237,0.84634549120914,0.463344086022077,1.34430082574651,0.874088106877237,7.91048496443053,12.8458544037215,4.01240991579723e-05,0.000494390202333265
"15652","Solyc09g074640.2.1",-0.446554386035886,-0.0182922414476449,-0.717839943463285,-0.350547895026033,-1.45424886493502,-0.544039662953508,6.15226889509497,15.7415892951791,4.06038132134951e-05,0.000499953822239447
"2741","Solyc01g111690.2.1",-0.184966439405847,-0.80648043838832,0.117923090334181,0.135328105407999,1.42187292809893,0.59213371011382,4.08176573495688,9.69059793131195,4.06666409368344e-05,0.000500372513424752
"4928","Solyc03g005000.2.1",0.387300891853737,0.365301865820567,1.0887790800206,0.583123822305374,1.71137297313,1.29144336194552,5.65010875195825,9.68967789009786,4.06942195159735e-05,0.000500372513424752
"6613","Solyc03g117500.1.1",-0.128912406089797,0.512538180277503,-1.03904515303332,-0.467951340712916,-2.29422982756093,-1.26448112367517,3.5188057712048,9.68113750406977,4.09512001392103e-05,0.000503183617777014
"14459","Solyc08g079870.1.1",2.25608182782074,0.122405755921557,3.30246224328279,0.718982173464772,3.17834168038388,1.95983414880358,2.05257685187493,9.66816851077543,4.13448413545539e-05,0.000507668872078788
"3817","Solyc02g079510.2.1",-0.74784903295208,-0.0515377236129469,-1.16247688495554,-0.199089866426027,-2.17790067189412,-0.875836158911956,4.4308604738567,9.66300879948701,4.15026016463277e-05,0.000509253569163757
"340","Solyc01g007370.2.1",0.375163987470798,-0.538039887145638,2.37233496288872,0.656537321526175,3.45131590270777,2.43371883964796,2.70123561901981,9.62153605767019,4.27948484896248e-05,0.000524747060643686
"4079","Solyc02g083270.2.1",0.256243233942303,-0.0929747546985973,0.784573820030083,0.343346437122286,1.35474194087232,0.779195658545267,6.10689059758882,9.6111518343209,4.31252619017213e-05,0.000528433371493261
"6323","Solyc03g113630.2.1",0.811160557616458,-0.138435921734351,0.951124775356252,0.582563867178293,1.16374589559275,0.708939093064471,6.05277859435274,10.9046651425886,4.33491853284843e-05,0.00053081062476418
"17796","Solyc11g010380.1.1",1.19804990418197,0.751320828692806,2.30036081362768,0.992807461926838,3.03972084862559,1.9371859297075,6.10218162160194,9.60094738918796,4.3452677314203e-05,0.00053171093350752
"9706","Solyc05g051460.2.1",-3.37308046944725,-0.488965082107959,-3.61229045350828,-0.851727599519375,-2.09910114739336,-1.80480734205121,3.5845772236987,9.57998906254167,4.41337039293745e-05,0.000539672163210815
"17715","Solyc11g008360.1.1",0.375213305461602,0.261544560060112,0.852081859581376,0.638135547412892,1.17527746831805,1.22134016097813,6.08106982871616,11.6517759950537,4.4176098785991e-05,0.00053975799562489
"8089","Solyc04g072780.2.1",-0.733651811411759,-0.111844362536878,-0.180944552955324,-0.0399458108846994,1.38141624117046,0.353605508888207,5.62311891052418,9.57792008538926,4.42015649914313e-05,0.00053975799562489
"10876","Solyc06g063120.2.1",-1.45812030171627,-0.211244812777252,-1.88452833685036,-1.37496962102452,-2.44206674439274,-2.80560429249261,2.91754671627517,9.57370990179864,4.43400091629632e-05,0.000541076191594537
"4006","Solyc02g082200.2.1",0.488990923537762,0.440179379347882,0.812982612092707,0.179252116190674,1.89254628073833,0.939948721131689,5.93189271111166,9.57267202505429,4.43742107198134e-05,0.000541121388867113
"11623","Solyc06g082100.2.1",0.116115018074745,-0.0188621460357356,-0.278169582964616,-0.140348846633472,-1.28326477937088,-0.970225356947739,8.74567952373019,9.5647544988443,4.46360724810426e-05,0.000543940820076331
"11791","Solyc06g084260.2.1",0.922563630621435,0.203256959745859,1.37055528595607,0.596317337883317,1.70285687361311,1.0789996718391,5.55904022405227,9.55908804557347,4.48245213778084e-05,0.000545862376668808
"5600","Solyc03g063350.2.1",0.453454008452581,0.212839846188156,0.397140212553688,0.148054233202578,1.29605416318968,0.91158922830753,5.42202589783193,13.3221046525698,4.50033191454337e-05,0.000547663848832257
"3548","Solyc02g071570.2.1",0.196563016910106,-0.13702114699037,1.03706255490658,0.291181654920033,1.5829581594187,1.36435816749362,4.64958213875777,9.54608142235569,4.52603841533254e-05,0.000550414664861174
"9471","Solyc05g024260.2.1",1.53975118658947,0.457111079917941,2.77347820724936,0.405819053572662,3.96460090071052,2.70121741395942,2.80392655754524,9.5426716151103,4.5375415705212e-05,0.000551435617025737
"10475","Solyc06g048540.2.1",1.11388595545062,0.47713470404481,1.36410786757047,0.612413968797239,1.7366236750915,1.42627971341667,6.04477675168483,9.54099971081192,4.5431935127665e-05,0.000551744575612703
"9785","Solyc05g052710.2.1",1.10055291332918,0.338848858851606,1.0677139976328,-0.0345311817245659,2.98543548827648,1.12578998285822,5.71185657388486,9.53861326547903,4.55127434545768e-05,0.00055234788448328
"2409","Solyc01g107180.2.1",-0.536401335835811,-0.12479561520006,-0.825520028498672,-0.402116071562263,-1.33506563599347,-0.941004603355351,7.31609856947916,9.53719453590636,4.55608581529283e-05,0.000552553866170476
"1667","Solyc01g096060.2.1",-0.105759525081449,-0.0742360217712701,-0.478344977208098,-0.216798728049326,-1.41881182685282,-0.913505560439736,6.25913394493272,9.52173397816645,4.60888112640809e-05,0.000558574985149309
"7408","Solyc04g011900.2.1",0.31231224153136,-0.159907905664546,0.592739407509628,-0.382496118242229,1.60839783483686,0.80026932231782,3.94210270864802,9.51775249373889,4.62258543877766e-05,0.000559853470581788
"7731","Solyc04g049950.1.1",-0.338355443046136,-0.144931534348276,-0.619928207679283,-0.309541986634023,-1.34869348384545,-0.94947277349552,6.49014578165224,18.3197269762758,4.63645130461606e-05,0.000561149764650769
"12223","Solyc07g021200.1.1",0.820638852724442,-1.14751338959281,2.48213112090836,0.54723286513868,3.71511383830194,2.60671421112805,2.31631128430434,9.50244224493016,4.67570053552675e-05,0.000565514346297553
"7375","Solyc04g010260.2.1",-0.000841391240199739,0.135172186191349,-0.373251792282282,-0.0110361452008852,-1.12273759148002,-0.815211430151969,7.6030420529804,12.6333787017713,4.68297459861383e-05,0.000566008299068155
"2927","Solyc02g031710.2.1",2.45399086198779,1.69741437403904,3.04018314887743,1.75582146305837,3.91409344474193,3.54743256678399,3.1661858022759,9.48683048031809,4.73055039140485e-05,0.000571369336927817
"15297","Solyc09g042700.2.1",0.654105683736282,0.685769766734792,1.1922136335395,0.822411384214286,1.52181997992544,1.22882594979315,5.3862517300008,9.87715755778252,4.73751803349736e-05,0.000571821649444515
"7207","Solyc04g007940.2.1",-3.53029684383449,-1.53617950520071,-3.57854830883586,-0.200123700271188,-4.27042753549174,-0.0544300668003211,2.43976124880262,9.4784969137022,4.7601172863763e-05,0.000574158810415871
"5624","Solyc03g065250.2.1",0.75580688534101,0.596906763991899,1.04583038913824,0.629797469907905,1.70706285018087,0.879577031496973,7.41110886803251,9.47540687739086,4.77113187108518e-05,0.000575096418401253
"20496","Solyc06g005070.1.1",2.0682383446817,0.904942860435768,4.08419055774394,-0.138307636699404,4.21836263494287,3.29219228813784,2.05118569005128,9.46665890111203,4.80246603202602e-05,0.000578377755890689
"12870","Solyc07g056150.2.1",-0.631082154256144,-0.17468717383574,-0.0196329413959879,-0.0292742635471016,1.40043936447798,0.575076278302971,4.29494081851378,9.46598919445535,4.80487410349364e-05,0.000578377755890689
"3366","Solyc02g068930.2.1",0.604212282262765,-0.0466233851854567,0.917225518606688,0.245348058731397,2.24574038609031,0.762051546980881,3.93314540813647,9.46316229420493,4.81505339339633e-05,0.000578831637103547
"6870","Solyc03g120670.2.1",0.107585597908983,-0.19713511979638,0.4093119751169,-0.242912236977893,1.02675430456943,0.293809753801577,6.5404461740198,10.749684683958,4.81516934207764e-05,0.000578831637103547
"8035","Solyc04g071960.2.1",1.49669395124899,0.372457643484205,1.82718623957035,0.650036760154888,2.57437775800647,1.5179869118273,4.23687796222937,9.46056219414701,4.82443684910537e-05,0.000579553033267953
"13003","Solyc07g063140.1.1",1.11985343444871,0.50719380419042,1.85920670832772,1.2272384991763,2.21862143038282,1.64251007603916,4.4146792014947,9.4587535879976,4.83097569939378e-05,0.000579945885212069
"19277","Solyc12g014230.1.1",0.0547987616541833,0.107817873349875,-0.649707290648428,-0.684644909993729,-1.83693187918546,-0.749043781465595,5.97686048531719,9.43621245948855,4.91329010271e-05,0.000589428710563783
"12923","Solyc07g062030.2.1",1.09286863720647,0.387002660882345,1.32840279831064,0.71168889148017,2.42958985985624,1.05012566781765,4.86057094254733,9.43385867926437,4.92197363613716e-05,0.000590071474499876
"14433","Solyc08g079570.2.1",-1.26044177730709,-0.293215907190429,-0.925369120816568,-0.0673538672151368,-2.0637051412206,-0.941982720227802,4.58911962358859,9.40815430304656,5.01790305801921e-05,0.000601165793102194
"7305","Solyc04g009310.2.1",0.246953609982876,-0.293970499710862,0.738775033227233,0.185716497426549,1.10179174900221,0.805552864978593,5.16798796665802,12.6686583378279,5.03473359688925e-05,0.000602775156610027
"10616","Solyc06g053190.2.1",-0.411298000154785,-0.290853745216378,-0.604640096230428,-0.518654727889333,-1.53002294055306,-0.986567644862738,5.58427281150922,11.5192871538733,5.04033465216611e-05,0.00060303882490481
"14264","Solyc08g077150.2.1",-0.0712710483459832,-0.226811321771302,-0.685119411112469,-0.239523758313537,-1.5896010527046,-0.991832110614037,5.61784229224361,9.38197778445883,5.11770188803165e-05,0.000611660925975143
"7164","Solyc04g007280.2.1",-0.238857776360473,-0.0629935300935279,-0.557421499453146,-0.301196581398877,-1.51208309025269,-0.949082191153114,7.36185684289476,9.38156451953545,5.11929479272438e-05,0.000611660925975143
"18598","Solyc11g069000.1.1",0.138874014081012,0.22181904892373,-0.534417374016881,-0.655624691825345,-1.09206219159737,-0.491445858202271,7.14180041221278,9.37275227908571,5.15339052886656e-05,0.000615320377884787
"281","Solyc01g006560.2.1",0.198303651844003,-1.13145105710146,2.78259165702572,1.15268407684462,4.11709436834081,2.41686049030834,3.52498628994429,9.36304029721423,5.19125565913428e-05,0.000619424674916069
"13391","Solyc08g006760.2.1",-0.369938914598371,-0.594267060798173,0.626445528475553,-0.187126569800615,1.58205423168893,0.729794072146651,3.75928118078966,9.35190562051095,5.23504271851507e-05,0.000624063351327483
"11514","Solyc06g075360.2.1",-1.04393540294139,-0.134224132520736,-1.87288617025553,-0.487980515528129,-2.65820699151288,-1.70050120976255,3.6034953474857,9.3513683294076,5.23716581258312e-05,0.000624063351327483
"18984","Solyc12g007090.1.1",0.579190140957568,0.133994683351385,1.03079191722808,0.234699448778074,1.3913046784705,0.662202220411108,5.40554731349241,9.34464195931782,5.26382481794128e-05,0.000626603540716581
"7380","Solyc04g011330.1.1",-0.800243108049691,0.135623099630994,-0.625077784131579,0.0893400002718522,3.3784301181312,-0.848956779080963,2.78079675832967,9.34420889324726,5.26554629548792e-05,0.000626603540716581
"8259","Solyc04g076870.2.1",0.600306680945538,0.262314334561709,1.42078020252922,0.555959764231177,2.35137464844523,1.46097459023736,9.85460710353459,9.33052864520573,5.32024499557712e-05,0.00063268838442711
"5529","Solyc03g058390.1.1",0.0347153896636473,0.00692976506226189,-0.764431700336464,-0.655671520211625,-1.4324731563713,-1.10152762449939,5.66009826652193,9.32215156248933,5.35404650270658e-05,0.000636281628248646
"5489","Solyc03g046340.2.1",1.11391686726688,-0.291278536942907,1.53412731705455,1.1541544272179,2.19951818573363,1.26336266999269,4.34073785138254,9.31565544511182,5.38042013383992e-05,0.00063898791455637
"8461","Solyc04g079560.2.1",-0.759673223337139,-0.132564413159432,-0.919554929206684,-0.18167591134171,-1.36879379572861,-0.461586826338453,6.83470214869365,9.30709740866579,5.41538225339309e-05,0.000642709881752198
"18976","Solyc12g006980.1.1",0.0877776180454525,0.00446125260180928,-0.29926648165234,-0.331931734452525,-0.955441340094741,-1.07035750820377,6.65736115601654,10.5801001316485,5.42559488941731e-05,0.000643491511516921
"20143","Solyc12g099960.1.1",0.728759530274697,-0.0257273773389914,1.08632904125162,0.407923934931968,1.5353639702526,1.34760257286189,5.3077897170867,9.30185024602616,5.43694138911864e-05,0.000644114915012538
"3982","Solyc02g081920.2.1",0.589670839701706,-0.0308153337599294,1.14839644052052,0.526380841798928,1.59087503409271,1.20183438818855,6.69202386670156,9.30156608449131,5.43811160845844e-05,0.000644114915012538
"6039","Solyc03g097590.2.1",-3.80873823760551,-3.80873823760551,1.03801150445648,-1.31737563299267,2.90497106779011,1.9492302502163,2.13349083778863,10.9630487863014,5.44899696499263e-05,0.000644651783473185
"9272","Solyc05g013700.2.1",-0.0965758797289098,0.0139274703205778,-0.861052581476528,-0.730067593446389,-1.21745043347268,-0.820167357288495,6.38157256299591,9.29870464653156,5.44991081107917e-05,0.000644651783473185
"2706","Solyc01g111300.2.1",-0.652798605426689,0.0768675660389771,-2.0366166382854,-1.73011389642168,-3.05591586607155,-2.24697667794683,7.92817284711046,9.28045406147046,5.52582998727768e-05,0.000653196545398188
"13207","Solyc07g065920.2.1",-2.85028092873877,-1.29229619074352,-3.40039387215305,-2.24424977649468,-2.30777092940391,-2.67774324343397,3.00751301923288,9.27319831532989,5.55633351873637e-05,0.000656018894247376
"13265","Solyc07g066620.2.1",0.702759736032033,0.448248316500326,1.0716380918981,0.184395603167639,1.51160903558167,1.14216516482074,4.96123017934888,9.27301636373594,5.55710081752694e-05,0.000656018894247376
"6347","Solyc03g113920.2.1",0.763715493846158,0.567308151925697,1.14731896152859,0.38230480376219,1.76185775309484,1.1114955723609,5.4793317274915,9.27173362509232,5.56251348110618e-05,0.000656221254622786
"6608","Solyc03g117430.2.1",0.750078584727711,0.152580959468295,1.16670598631274,0.626390949133576,1.59084223810679,1.08322267503693,6.95180869847704,9.26122822101126,5.60706000429796e-05,0.000661036981104709
"654","Solyc01g028810.2.1",0.879491458637857,0.201005832518624,1.16694187771156,0.507974133987276,1.27140332783025,0.862294290309058,10.7631633268886,12.8008377762449,5.62197691124306e-05,0.000662355486960064
"1077","Solyc01g080210.2.1",1.72764222757839,0.622404929063637,2.02279441722113,1.05664972395666,2.77692064447373,1.79641520454769,3.31772696055043,9.25661271147769,5.62675467821806e-05,0.000662478488756623
"2682","Solyc01g110990.2.1",0.123677554808178,0.142337500960668,-0.489768655985177,-0.283713165425567,-1.05029762774286,-0.825270515894581,6.1496451000535,9.64067190685926,5.64990844390889e-05,0.000664373687606429
"4377","Solyc02g087230.2.1",0.412420862935333,-0.519318392693885,0.654768409307735,-0.413727721868547,1.75010708850175,0.965291821985255,4.03873429207545,9.25100555072468,5.65078271535189e-05,0.000664373687606429
"8423","Solyc04g079060.2.1",0.346259168050536,-0.261621991500826,0.930494590822974,1.1871816430034,2.12950784463564,1.10614059203676,4.01989532571716,9.25010054618322,5.65467139301276e-05,0.000664373687606429
"3608","Solyc02g073570.1.1",-0.969508951096758,0.163339996366415,-2.73775882800408,-1.55965254078296,-1.96730573108626,-2.71799043013466,2.65985337102072,9.24936612759573,5.65782923954976e-05,0.000664373687606429
"11992","Solyc07g007260.2.1",0.658585485120256,0.1459117031231,2.58724661294257,1.4889103660411,3.64926531396643,1.98887293690899,1.9685084902998,9.24802498280779,5.66360086366864e-05,0.00066461157489466
"4286","Solyc02g086050.2.1",0.550314777106185,0.153582195525721,1.44152799813017,0.511995991534911,2.07712085368383,1.33406044415814,5.59947379304548,9.24471220188381,5.67788507111324e-05,0.000665847421128633
"14095","Solyc08g074680.2.1",-1.24719522515973,-0.250159433619705,-2.4910764946612,-1.24244545131224,-3.43092975506965,-1.90099817553585,8.03375641559716,9.23450606355384,5.72214082286473e-05,0.000670594085997946
"12627","Solyc07g052180.1.1",3.60078401156837,0.200516495427814,2.5629605158814,1.1820803665665,-0.861854708696628,1.39730852499961,3.33394056569618,9.22490930114166,5.7640987855256e-05,0.000675065377898223
"14503","Solyc08g080550.1.1",0.935806951311434,0.105439701535969,0.848277425245248,0.364659648641237,1.24216214214708,0.764426349837371,6.21889474025311,14.1719953364623,5.87958338089274e-05,0.000687910475306825
"15693","Solyc09g075180.2.1",0.763850475927542,0.048886296350892,1.13017254696088,0.37629070185883,1.27501124476606,0.737866722244074,7.29001148490598,9.19845082098361,5.88153182122783e-05,0.000687910475306825
"19211","Solyc12g011280.1.1",0.807622757557113,0.38420652720883,0.957861529694949,-0.107010446531635,1.68689501337654,0.809978348745772,7.91810861389628,9.19424830417589,5.90042404137982e-05,0.000689665505706207
"12861","Solyc07g056020.2.1",0.80551900464942,0.182051929815838,1.27500679503893,0.544413036647357,1.52829885553923,1.09532153435278,8.3393975730626,9.19062025486559,5.91678719350807e-05,0.000691122812208121
"14450","Solyc08g079750.2.1",0.196596714538992,0.113108900134422,0.894963159604251,-0.178734654324429,1.30744372943136,0.756889341992195,4.88126021755557,9.17824246284901,5.97298809358312e-05,0.00069722847200293
"15704","Solyc09g075360.2.1",-0.651717139234983,-0.286273698350396,-1.1975775609922,-0.514424712265028,-1.63194506772105,-1.01789389658011,9.01010975240713,9.1592673177114,6.06028163173118e-05,0.000706953168913914
"18968","Solyc12g006860.1.1",-1.64642692788173,-1.05608654001036,-2.29739134867851,-1.69453841784366,-1.7154881776951,-2.54335965707256,3.41472905502469,9.15390109594311,6.08522103915385e-05,0.000709396037435655
"13381","Solyc08g006640.2.1",0.181692638234677,0.318091481378128,0.783106680669765,0.347232677230896,1.30357944924161,0.625572921640117,6.38383650353587,9.69315118651456,6.10508372231445e-05,0.000711244257945012
"9956","Solyc05g055120.2.1",-0.483488666385598,-0.196628703667405,-0.734457173553067,-0.350442254775443,-1.74217718690988,-0.963412839749971,6.00480577067376,9.14428892190582,6.13017468263532e-05,0.000713698749304452
"14859","Solyc09g008040.2.1",0.598564071528482,0.119749038629934,0.941740973160373,0.592704069108828,1.32283683867165,0.693343939940728,6.2264664962362,16.7776869716486,6.20287166750046e-05,0.00072158226841189
"2637","Solyc01g110330.1.1",-1.62301251115775,-1.04525421312482,-2.9339305339176,-2.43050074910193,-3.71013838170791,-2.8692221920236,2.16256543329557,9.12763662809404,6.20891578303622e-05,0.00072158226841189
"5241","Solyc03g025760.2.1",0.758204531795634,0.966816930083994,0.0871003937905283,0.804910783569548,-0.902402730049816,-0.14245429661468,4.69127400756433,9.1273902262985,6.210089183706e-05,0.00072158226841189
"8892","Solyc05g007180.2.1",-1.05525737208007,-0.0311630687813341,-0.73712102501026,0.0851745107346495,0.159669213460645,0.329798895438028,6.56224666357947,9.12212072804862,6.23524147146198e-05,0.000724030689974803
"5561","Solyc03g059490.1.1",-0.13224925402652,-0.089769794757528,-0.631889615628274,-0.184845725583813,-1.17238969146968,-0.951211383273268,6.61691101420672,10.5741529050871,6.25814488369411e-05,0.000726214942258893
"6352","Solyc03g113990.2.1",0.947803599907471,0.4211358556253,1.23381531795386,-0.104550882468002,2.66377476686204,1.17206978545664,3.74159422984058,9.09944564217642,6.34475314818874e-05,0.00073578402031577
"6380","Solyc03g114340.2.1",0.517088969209015,0.207497448341739,0.946950482877746,0.312258561631782,1.2594654972724,0.856996551483468,7.50724583963947,16.564728444091,6.40211572426999e-05,0.000741951269077221
"20008","Solyc12g096790.1.1",-1.4355139344566,-0.389984734644541,-2.24499220090142,-1.24162571806398,-3.40248768692484,-1.6629454327708,4.86820175941111,9.06996330082185,6.49030058779844e-05,0.000751680178389737
"16868","Solyc10g075040.1.1",-0.272457075613634,-0.244342976338684,-0.881809724732973,-0.321506270215397,-2.16860753066985,-0.974258291796466,4.186598857057,9.06741779143354,6.50303748944431e-05,0.000752664019407765
"11806","Solyc06g084440.2.1",-0.346163776885674,-0.326018529643725,-0.838562292808414,-0.292332564271959,-1.52762004834221,-0.909973112971699,5.20571934590701,10.1349422780024,6.50916993606355e-05,0.000752882673895539
"5531","Solyc03g058430.1.1",0.999550765101852,0.248306913363171,1.36279149225135,1.04350602361944,1.3867353527199,1.17624004828241,6.60196951158678,9.06074598295055,6.53655104228039e-05,0.00075546563669477
"19410","Solyc12g021360.1.1",0.570626592453667,0.313496625575676,0.594904873727554,0.190559804945002,1.56580242264024,0.916108097135685,5.04664175947775,9.06005812222006,6.54001700931729e-05,0.00075546563669477
"12395","Solyc07g042250.2.1",1.06996432680918,0.263956137871635,1.37659208805364,0.570655352000234,1.81949154577662,1.425118130994,8.1086528534398,9.05707666971189,6.55506310937e-05,0.000756711026347118
"22096","Solyc03g116270.2.1",3.27295379112513,1.96676489028912,6.07135831556065,3.66604061348365,7.28242467129129,5.6418331720324,2.47137963654453,9.72441723234643,6.57890530617251e-05,0.000758969550373335
"5113","Solyc03g007530.2.1",-0.305132799526316,0.0375875874284954,-0.638388553623296,-0.1163004305101,-1.46706371682567,-0.741987241266715,6.27409714760834,9.04672262594013,6.6076104226253e-05,0.00076178578121274
"2732","Solyc01g111600.2.1",-0.226395736993121,0.251944531989601,-0.735483443921496,-0.32250081484438,-1.26309665028275,-0.0178863116759546,6.725498859712,9.04442570924582,6.61932976141676e-05,0.000762641350368945
"11839","Solyc07g005210.2.1",-0.2459804591668,-0.1053361938636,0.0948589082391077,0.15973555561983,1.49696626743845,0.719106471346971,5.35971662914162,9.04318748268597,6.62565688135969e-05,0.000762874951628585
"15446","Solyc09g063130.2.1",0.494936802100412,0.158881322807779,1.03184245095421,-0.062724576660771,1.30093926556679,0.786692889636848,9.03359305868235,9.03165154053971,6.6849226052934e-05,0.000769199622475492
"2336","Solyc01g105970.2.1",0.298443760152309,0.297598580308416,0.516071666141003,0.0703064003841477,1.11915304025885,1.03029763883541,6.07827008493502,12.4205491958942,6.69789828649134e-05,0.00077019319051987
"5866","Solyc03g093520.2.1",0.186908752307786,0.142508323830006,0.832321532978383,0.479467081111814,1.2938117817803,1.07736496673029,4.93266688614288,10.2333550075888,6.82788519299412e-05,0.000784392620517713
"10258","Solyc06g008860.2.1",0.0245669416950751,0.214410050304501,-0.722250523447457,-0.527493717657472,-1.15734648200967,-0.110264571828723,5.57353367877402,10.2109747968123,6.83022374288377e-05,0.000784392620517713
"7482","Solyc04g015290.2.1",-0.843444212433581,-0.0304767419476987,-1.08991583338866,-0.886062686230085,-1.03356298094521,-0.862700025814139,5.26089776340177,10.4686859573659,6.88066641184585e-05,0.000789674412324586
"15603","Solyc09g072770.1.1",1.19037686711142,1.24161038265663,1.41243793616122,1.5907120652169,1.16606910654879,1.59543430698768,8.12921317326919,8.98847381608905,6.9119515039935e-05,0.000792752136621568
"5062","Solyc03g006920.2.1",-0.658917196830987,-1.02014835135916,-1.20510159123295,-1.02184517474356,-1.61489538368131,-1.91422745953582,3.90272598821944,8.98733215541707,6.91806774666059e-05,0.000792941059618855
"11760","Solyc06g083880.2.1",-1.30009932536081,-0.663633919099927,-2.08871013812539,-0.753809119013687,-2.91233470185597,-1.13798843903305,3.11493932466469,8.98441307827133,6.9337331277382e-05,0.000794223543482627
"16171","Solyc10g005590.2.1",-0.0439002322505212,0.0831502977046392,-0.464791361482346,-0.476679577744578,-1.31331478465101,-0.521491542060075,7.59227832050525,9.03114517682075,6.97083131784281e-05,0.000797838333455907
"14649","Solyc08g082590.2.1",0.681935438098395,-0.760270524095308,0.915137150426866,-0.296630274964682,1.6970576207878,0.912833576423681,4.60512052026114,8.97689020270848,6.9742842540163e-05,0.000797838333455907
"6866","Solyc03g120630.2.1",1.04149128337078,0.275200600276276,1.1152217668855,0.119336024273612,1.74566113834073,0.871011484831798,6.93318699701842,8.96709438341324,7.02747687033574e-05,0.00080340542596886
"2255","Solyc01g104720.2.1",0.428096825883907,0.554765698845343,1.07055597629692,1.007435755491,2.36168763154771,1.23018727821344,3.7548274456529,8.96460176416221,7.04108287558769e-05,0.000804442585071168
"5390","Solyc03g034020.2.1",-1.20357852301188,-0.746713585913391,-1.36298305441418,-0.924027216514654,-1.9622952687654,-1.62889471139212,4.637966319503,8.95380394947873,7.10035675485008e-05,0.000810692599107496
"6811","Solyc03g119920.1.1",-0.523623634237842,-0.184128547560721,-1.267798657147,-0.407942634545631,-1.42890315353933,-1.36164877772888,5.05279903335469,8.94625640103249,7.14211267181328e-05,0.000814935724347158
"4093","Solyc02g083430.1.1",0.276516811482239,0.338544546571396,-0.25901268494327,-0.0262279063702295,-1.05873928561638,-0.730131300125119,5.12718396852349,11.9592868697254,7.22003752264418e-05,0.000823297723420794
"17351","Solyc10g085080.1.1",0.616186962266739,-0.299838280678611,0.791509252982309,0.0260149739681442,2.00090101364704,1.07736275150616,4.2468882264146,8.9311013545905,7.22676999589523e-05,0.000823536159519391
"20517","Solyc06g051350.2.1",2.38087816650185,0.108112885661773,2.5649954231117,1.6308083752399,4.00419267824903,3.26382575954334,2.36135676691505,8.92971913553835,7.23454565416095e-05,0.000823893090768792
"2489","Solyc01g108260.2.1",0.281683733807125,-0.0502271817027333,0.327351584856011,0.186613268655703,1.20515841846093,0.74309704082843,6.0566055258127,8.91620337887139,7.31106268519331e-05,0.000832073029014656
"6118","Solyc03g098790.1.1",3.31776073637861,0.948501466336654,3.56536529919738,1.88947294948198,3.9294741872762,3.03353886157163,5.06861031760663,8.91224565437907,7.33363592839742e-05,0.000834107065881765
"20095","Solyc12g099280.1.1",-0.333279594946938,-0.054917460991455,-0.550652152070521,0.110402288959232,-1.54009867254594,-0.930388079358237,4.65780032509813,8.91137074657752,7.33863633132658e-05,0.000834141091779164
"19543","Solyc12g041880.1.1",0.0701755198708219,0.0881840643640234,0.433455644887049,0.122931754138111,1.16623539161977,0.776877130672216,5.77883284411361,13.9511667539377,7.3848920228239e-05,0.000838861326254573
"7323","Solyc04g009530.2.1",0.607084397508469,0.175329258012976,1.03022332502277,0.36970063917549,2.15843782020701,1.10100854368157,4.94828183878941,8.88964253795347,7.46402529407425e-05,0.000846972926736758
"8590","Solyc04g081240.2.1",0.380612138436518,0.229279917975875,-0.0246072903230554,0.465957366388527,-1.61611887747082,-0.412965614077922,8.81313968697645,8.88932940122291,7.46584939083745e-05,0.000846972926736758
"1766","Solyc01g097290.2.1",-0.645744021424315,-0.899343156970319,0.29865688325667,0.27326923207824,0.924125291149513,0.957359233912557,3.59514485776476,8.8824887091623,7.50582003905636e-05,0.000850963354332121
"13984","Solyc08g067960.2.1",0.392997586579246,0.22101603090745,1.19785896494706,0.523285823164522,1.42115160314667,0.878608983329178,5.9435898748969,8.8794656134944,7.52355875716776e-05,0.000852429776682168
"3987","Solyc02g081970.2.1",1.07975069827227,-0.726386724956952,2.74392265177852,1.54734369074551,3.24866685800047,1.43706435515785,2.45116349746494,8.86519347065324,7.60792567248265e-05,0.000861438578218632
