"","genes","bcv"
"17952","pen_Solyc02g078040.2.1",1.15912755781916
"43297","hab_Solyc05g051580.2.1",1.158914295
"26827","pen_Solyc08g074830.2.1",1.15778894227274
"35332","pen_Solyc12g088830.1.1",1.15689104321759
"26204","pen_Solyc02g065290.1.1",1.15679008829134
"16275","lyc_Solyc10g017750.1.1",1.155709985
"52629","hab_Solyc07g009000.1.1",1.154951161
"17822","pen_Solyc12g013700.1.1",1.15370127348048
"43240","hab_Solyc01g101070.2.1",1.153690265
"42359","hab_Solyc12g017410.1.1",1.152372245
"28636","pen_Solyc01g010770.2.1",1.15157379024823
"30792","pen_Solyc07g006620.2.1",1.15095438840297
"27307","pen_Solyc05g009380.2.1",1.15015322458062
"31104","pen_Solyc03g115540.1.1",1.148722150313
"44830","hab_Solyc01g006390.2.1",1.148382016
"44814","hab_Solyc04g007000.1.1",1.14834183
"32505","pen_Solyc07g056280.2.1",1.14786608664081
"27352","pen_Solyc07g064600.2.1",1.14652043510619
"23881","pen_Solyc02g082920.2.1",1.1462956778058
"34683","pen_Solyc11g066400.1.1",1.14508054422315
"19304","pen_Solyc08g074680.2.1",1.14460555468987
"49881","hab_Solyc12g014520.1.1",1.143741125
"8797","lyc_Solyc02g063000.2.1",1.143520305
"50278","hab_Solyc11g069540.1.1",1.141983303
"23342","pen_Solyc11g011920.1.1",1.14188789834928
"42723","hab_Solyc01g079470.2.1",1.141607741
"25056","pen_Solyc09g089730.2.1",1.14139340146706
"18849","pen_Solyc03g114940.2.1",1.1412785186852
"50678","hab_Solyc03g116890.2.1",1.141196964
"31917","pen_Solyc12g094440.1.1",1.14041612751099
"31003","pen_Solyc06g072240.1.1",1.14022213810057
"49854","hab_Solyc12g044260.1.1",1.139116827
"23195","pen_Solyc04g071500.2.1",1.138448106076
"27232","pen_Solyc08g007690.1.1",1.1383917779966
"31566","pen_Solyc01g007300.1.1",1.13821594203951
"30063","pen_Solyc07g064620.1.1",1.1375575231311
"26509","pen_Solyc02g063000.2.1",1.13664126377563
"20488","pen_Solyc09g091030.2.1",1.13572336314779
"31487","pen_Solyc06g074320.2.1",1.13491637436772
"32869","pen_Solyc04g005660.2.1",1.13406853188941
"17807","pen_Solyc12g094640.1.1",1.13228981282932
"33927","pen_Solyc03g119310.2.1",1.13132175331628
"14944","lyc_Solyc11g010340.1.1",1.128883012
"50435","hab_Solyc01g079180.2.1",1.128486529
"26005","pen_Solyc08g005960.1.1",1.12815671634622
"49947","hab_Solyc05g053660.1.1",1.126919013
"35465","hab_Solyc01g110360.2.1",1.126809364
"49182","hab_Solyc10g054380.1.1",1.125771945
"34909","pen_Solyc06g007190.2.1",1.12569429813281
"23073","pen_Solyc07g041640.2.1",1.12526320847099
"51130","hab_Solyc12g015800.1.1",1.122356154
"31489","pen_Solyc10g085420.1.1",1.12232644654915
"34892","pen_Solyc08g036570.1.1",1.12131114229011
"25564","pen_Solyc07g009380.2.1",1.12077753413547
"47919","hab_Solyc07g064410.1.1",1.12003557
"32129","pen_Solyc01g007220.2.1",1.11800454712802
"5364","lyc_Solyc03g114870.1.1",1.116699111
"50300","hab_Solyc02g077240.2.1",1.116155568
"30","lyc_Solyc02g086820.2.1",1.116023965
"50066","hab_Solyc02g071380.2.1",1.115790868
"47741","hab_Solyc07g063410.2.1",1.11534855
"31470","pen_Solyc10g054380.1.1",1.11496759658296
"17867","pen_Solyc06g007180.2.1",1.11300974724531
"49898","hab_Solyc08g067230.2.1",1.112213841
"25738","pen_Solyc04g051280.2.1",1.11124073334046
"29271","pen_Solyc12g056920.1.1",1.1102260581496
"13093","lyc_Solyc03g112590.2.1",1.109266379
"39416","hab_Solyc05g005490.2.1",1.10904295
"41999","hab_Solyc08g076970.2.1",1.108946919
"43681","hab_Solyc10g078260.1.1",1.106603404
"33106","pen_Solyc01g100300.2.1",1.10554191305724
"32610","pen_Solyc01g100000.2.1",1.10501658829183
"31178","pen_Solyc05g013530.2.1",1.10470098694332
"31036","pen_Solyc04g058080.2.1",1.10469214241958
"49553","hab_Solyc01g007640.2.1",1.104052356
"41915","hab_Solyc10g039290.1.1",1.103656445
"30887","pen_Solyc10g055390.1.1",1.10161243294097
"31206","pen_Solyc04g081290.2.1",1.10024222784746
"34895","pen_Solyc10g049660.1.1",1.10002193656749
"34775","pen_Solyc06g059860.2.1",1.09919904354465
"17487","lyc_Solyc02g084960.1.1",1.098076064
"20738","pen_Solyc08g082630.2.1",1.0972734832395
"30125","pen_Solyc01g094380.2.1",1.09524291374045
"3974","lyc_Solyc11g008490.1.1",1.095069763
"15364","lyc_Solyc08g006200.1.1",1.093165114
"7344","lyc_Solyc09g089730.2.1",1.09166384
"5707","lyc_Solyc12g098590.1.1",1.091554103
"31141","pen_Solyc05g015640.2.1",1.09071294810951
"14102","lyc_Solyc10g055730.1.1",1.087309124
"45973","hab_Solyc01g111080.2.1",1.086000584
"32355","pen_Solyc01g010180.2.1",1.08541430886866
"28494","pen_Solyc12g044200.1.1",1.0853648334637
"35102","pen_Solyc01g096420.2.1",1.08534598035065
"31722","pen_Solyc06g009050.2.1",1.08463942488814
"50926","hab_Solyc10g009350.2.1",1.082790639
"31844","pen_Solyc01g108190.2.1",1.08257137864885
"33204","pen_Solyc10g009640.1.1",1.08245202757734
"12317","lyc_Solyc07g063410.2.1",1.081792794
"46596","hab_Solyc06g009790.2.1",1.08061521
"32198","pen_Solyc12g056950.1.1",1.0797834959329
"32498","pen_Solyc01g080100.2.1",1.07930967217414
"31693","pen_Solyc12g041890.1.1",1.07901852751956
"5215","lyc_Solyc12g008830.1.1",1.078080066
"29572","pen_Solyc06g082190.2.1",1.07763131123369
"50510","hab_Solyc03g044900.2.1",1.077411838
"14434","lyc_Solyc07g065920.2.1",1.077410469
"27389","pen_Solyc02g081120.2.1",1.07729510326727
"20770","pen_Solyc01g097280.2.1",1.07678503664782
"27831","pen_Solyc06g075360.2.1",1.07676702341704
"30723","pen_Solyc09g091400.2.1",1.07662016947282
"31193","pen_Solyc12g098610.1.1",1.07496977100372
"35371","pen_Solyc08g076250.1.1",1.07463419242871
"42768","hab_Solyc09g089730.2.1",1.073433322
"12869","lyc_Solyc09g064290.1.1",1.072405373
"31457","pen_Solyc07g006870.2.1",1.07238767218775
"34843","pen_Solyc07g052510.2.1",1.07211622271082
"18070","pen_Solyc04g081240.2.1",1.07192718520181
"33226","pen_Solyc03g093700.1.1",1.07168270383538
"33256","pen_Solyc06g069420.2.1",1.06986636138903
"48614","hab_Solyc03g121240.1.1",1.068053197
"40581","hab_Solyc03g044840.1.1",1.067303204
"26252","pen_Solyc01g097470.2.1",1.0668361902672
"33450","pen_Solyc11g056340.1.1",1.06670118372938
"28111","pen_Solyc07g021380.1.1",1.0657085537941
"34975","pen_Solyc04g080640.1.1",1.06566687042959
"44439","hab_Solyc08g076980.2.1",1.065466748
"24663","pen_Solyc08g080960.2.1",1.06503972826066
"15698","lyc_Solyc02g079240.1.1",1.064986329
"33173","pen_Solyc04g007250.1.1",1.06280537436119
"49434","hab_Solyc06g009050.2.1",1.059925
"33078","pen_Solyc02g080600.1.1",1.05914650872532
"33244","pen_Solyc02g087280.2.1",1.05802550567509
"30271","pen_Solyc09g083120.2.1",1.05799180737242
"8515","lyc_Solyc09g092500.1.1",1.057977961
"31912","pen_Solyc11g006560.1.1",1.05722518869402
"30457","pen_Solyc02g091140.2.1",1.05602536159251
"33973","pen_Solyc10g083460.1.1",1.05583975243574
"24121","pen_Solyc09g084470.2.1",1.05519616338368
"35025","pen_Solyc01g109860.2.1",1.05425930542484
"34216","pen_Solyc07g063170.1.1",1.05301350677604
"16414","lyc_Solyc01g007000.2.1",1.052338867
"17252","lyc_Solyc10g008040.2.1",1.05219041
"51792","hab_Solyc02g077300.1.1",1.04996905
"20220","pen_Solyc12g019480.1.1",1.04945572566076
"33223","pen_Solyc12g006380.1.1",1.04897765235118
"34634","pen_Solyc04g081770.2.1",1.04892566158018
"35215","pen_Solyc11g005300.1.1",1.04878022314113
"10558","lyc_Solyc07g005680.2.1",1.048042085
"30781","pen_Solyc03g112200.1.1",1.04753083732504
"34307","pen_Solyc01g087070.2.1",1.04534563326567
"48293","hab_Solyc09g064290.1.1",1.045032114
"15646","lyc_Solyc02g032660.2.1",1.044874427
"45924","hab_Solyc07g021630.2.1",1.043489193
"44727","hab_Solyc04g017720.2.1",1.043385256
"29452","pen_Solyc05g010010.1.1",1.0425273437614
"49199","hab_Solyc06g074320.2.1",1.042216802
"23608","pen_Solyc10g008320.1.1",1.04200002631997
"34379","pen_Solyc08g016620.2.1",1.04168614937452
"31403","pen_Solyc10g051380.1.1",1.04083430319615
"48623","hab_Solyc11g045260.1.1",1.039900153
"29821","pen_Solyc02g012020.1.1",1.03978430295347
"22840","pen_Solyc07g006630.2.1",1.03976016579281
"19050","pen_Solyc07g006380.2.1",1.03888384833347
"25126","pen_Solyc01g087710.2.1",1.03876114730401
"29256","pen_Solyc02g063270.2.1",1.03792985875398
"34050","pen_Solyc08g077330.2.1",1.03659599136107
"14912","lyc_Solyc07g053530.1.1",1.035983297
"33556","pen_Solyc02g091910.1.1",1.03578669244699
"19765","pen_Solyc12g008840.1.1",1.03553886791406
"29478","pen_Solyc08g006770.2.1",1.034153343502
"46557","hab_Solyc07g063610.2.1",1.033917241
"18307","pen_Solyc02g067050.2.1",1.03379989132601
"44357","hab_Solyc11g006300.1.1",1.033236884
"35314","pen_Solyc09g091200.2.1",1.03309828037411
"28845","pen_Solyc07g063610.2.1",1.03255573637522
"6902","lyc_Solyc09g089490.2.1",1.031307869
"44255","hab_Solyc05g013630.1.1",1.029750591
"34390","pen_Solyc12g087840.1.1",1.02953358386818
"29814","pen_Solyc12g049400.1.1",1.02922641723793
"17123","lyc_Solyc10g076280.1.1",1.028781068
"46295","hab_Solyc05g007770.2.1",1.028585131
"36762","hab_Solyc07g006380.2.1",1.028478524
"12495","lyc_Solyc07g064410.1.1",1.028371187
"31663","pen_Solyc02g068660.1.1",1.02716415414235
"32687","pen_Solyc02g084930.2.1",1.02653428776331
"52706","hab_Solyc01g094260.2.1",1.026433778
"33277","pen_Solyc05g012280.2.1",1.02621696610397
"45979","hab_Solyc03g005280.2.1",1.025453693
"22863","pen_Solyc03g113280.2.1",1.02522442316655
"20256","pen_Solyc02g084370.1.1",1.02385551872196
"41204","hab_Solyc06g061200.1.1",1.023551669
"30249","pen_Solyc09g011820.2.1",1.02265597964182
"34604","pen_Solyc04g007500.1.1",1.0225078256175
"34320","pen_Solyc05g008100.1.1",1.02241164711276
"781","lyc_Solyc11g021020.1.1",1.020640752
"33860","pen_Solyc11g066250.1.1",1.02024344101441
"52016","hab_Solyc09g005430.1.1",1.019624244
"26600","pen_Solyc01g107900.2.1",1.01949004028005
"30870","pen_Solyc06g007890.2.1",1.01877788245662
"46193","hab_Solyc01g044250.1.1",1.018294183
"15065","lyc_Solyc04g040220.2.1",1.017497972
"34540","pen_Solyc09g005090.1.1",1.01713155648566
"27610","pen_Solyc08g078470.2.1",1.01709868368017
"32231","pen_Solyc07g062720.1.1",1.01668434542723
"14859","lyc_Solyc08g079200.1.1",1.016605123
"32348","pen_Solyc04g054260.2.1",1.01468694330479
"40118","hab_Solyc09g075890.2.1",1.014427963
"28846","pen_Solyc08g014440.2.1",1.01427750887782
"28132","pen_Solyc06g083900.2.1",1.01323304713793
"42326","hab_Solyc09g089490.2.1",1.013223391
"32307","pen_Solyc08g067940.2.1",1.0131625784309
"27063","pen_Solyc04g071770.2.1",1.01231669106503
"33368","pen_Solyc01g090800.2.1",1.01170667041546
"34221","pen_Solyc02g082060.1.1",1.01157141892022
"32406","pen_Solyc02g069020.2.1",1.00826942447436
"31969","pen_Solyc08g068700.1.1",1.00812886699169
"23815","pen_Solyc04g007290.2.1",1.00786949875527
"48169","hab_Solyc02g091140.2.1",1.007684416
"32121","pen_Solyc10g086640.1.1",1.00748809662832
"34374","pen_Solyc03g116630.2.1",1.00695283886319
"42337","hab_Solyc07g055470.2.1",1.006553989
"42447","hab_Solyc01g098740.2.1",1.006224172
"33207","pen_Solyc01g005470.2.1",1.00551206055355
"31173","pen_Solyc09g065620.2.1",1.00541846056009
"49569","hab_Solyc09g090350.2.1",1.004860877
"51200","hab_Solyc05g055410.1.1",1.00453348
"18054","pen_Solyc02g036350.2.1",1.00316415118979
"17936","pen_Solyc11g020960.1.1",1.00306632804686
"47246","hab_Solyc12g055920.1.1",1.002733127
"50417","hab_Solyc04g079040.2.1",1.001997724
"1853","lyc_Solyc02g084410.2.1",1.001731187
"32995","pen_Solyc10g051150.1.1",1.00166544899926
"32069","pen_Solyc02g093280.2.1",1.00149481541156
"25232","pen_Solyc04g007210.2.1",1.00136256547901
"33852","pen_Solyc06g059910.2.1",1.00102320728019
"18697","pen_Solyc01g008600.2.1",1.0007120128265
"41254","hab_Solyc02g068760.2.1",0.999826127
"41940","hab_Solyc06g052010.1.1",0.998516237
"28299","pen_Solyc08g077210.2.1",0.998391088821986
"51565","hab_Solyc07g021200.1.1",0.997983419
"28182","pen_Solyc10g086280.1.1",0.997718093373812
"28025","pen_Solyc08g062220.2.1",0.997520568108437
"51490","hab_Solyc11g010130.1.1",0.997308127
"32798","pen_Solyc03g044900.2.1",0.997304876556089
"33250","pen_Solyc10g084740.1.1",0.996398093108386
"47228","hab_Solyc12g038080.1.1",0.99586438
"48133","hab_Solyc00g230080.1.1",0.995135082
"23709","pen_Solyc08g074650.2.1",0.995094362915796
"41948","hab_Solyc04g072740.2.1",0.995091742
"22833","pen_Solyc11g010710.1.1",0.995013401275049
"31529","pen_Solyc12g015630.1.1",0.994245103503422
"20557","pen_Solyc02g092070.2.1",0.994121741150355
"27320","pen_Solyc01g006610.1.1",0.993571077951052
"32921","pen_Solyc02g084900.2.1",0.993368712133352
"33111","pen_Solyc08g062360.2.1",0.993047048934802
"31360","pen_Solyc08g028690.2.1",0.992918210419971
"21557","pen_Solyc08g067960.2.1",0.992471521847667
"50657","hab_Solyc04g081810.2.1",0.992337047
"25190","pen_Solyc12g042470.1.1",0.991123121292251
"4224","lyc_Solyc08g082120.2.1",0.990394227
"49978","hab_Solyc12g008380.1.1",0.990387306
"34663","pen_Solyc06g050500.2.1",0.989790819305678
"22024","pen_Solyc09g092760.2.1",0.988713206459493
"28773","pen_Solyc04g055260.2.1",0.988444759139029
"45227","hab_Solyc02g082900.2.1",0.98775045
"46055","hab_Solyc08g076900.2.1",0.98710145
"49782","hab_Solyc03g120870.2.1",0.986836517
"30133","pen_Solyc11g031960.1.1",0.986772022815172
"17742","pen_Solyc02g086820.2.1",0.98661253052078
"24526","pen_Solyc10g074440.1.1",0.985559575675894
"18134","pen_Solyc11g006230.1.1",0.98545400679068
"34883","pen_Solyc05g050700.1.1",0.983561065161018
"26727","pen_Solyc08g076980.2.1",0.983496334021613
"25011","pen_Solyc01g079470.2.1",0.983385118050632
"33344","pen_Solyc11g071740.1.1",0.983132297234549
"33410","pen_Solyc02g079240.1.1",0.982367823433446
"19017","pen_Solyc07g064160.2.1",0.982172915229428
"11157","lyc_Solyc03g097590.2.1",0.981904495
"1271","lyc_Solyc07g065900.2.1",0.980963537
"20045","pen_Solyc08g082010.2.1",0.980091742704717
"48321","hab_Solyc06g068270.2.1",0.979776462
"34553","pen_Solyc01g009900.2.1",0.979596037443241
"32202","pen_Solyc07g007160.2.1",0.979586790669164
"10855","lyc_Solyc08g076880.2.1",0.978781709
"45472","hab_Solyc04g054800.2.1",0.978351328
"31941","pen_Solyc01g010200.2.1",0.978115787111362
"34919","pen_Solyc01g010430.2.1",0.977643109048179
"17753","pen_Solyc01g110360.2.1",0.9756974977691
"43369","hab_Solyc07g062710.2.1",0.974268205
"35428","hab_Solyc02g063150.2.1",0.9731
"15796","lyc_Solyc08g014000.2.1",0.97177117
"32426","pen_Solyc04g079110.1.1",0.97145844136434
"51424","hab_Solyc06g009140.2.1",0.971254589
"32893","pen_Solyc01g018060.1.1",0.970860463115842
"33930","pen_Solyc07g063880.2.1",0.969997139961398
"33076","pen_Solyc08g006200.1.1",0.969058615349827
"1137","lyc_Solyc03g114940.2.1",0.968463033
"27976","pen_Solyc09g091960.2.1",0.968004849261799
"31758","pen_Solyc01g105450.2.1",0.967372044875329
"31815","pen_Solyc01g102770.1.1",0.964861343138913
"49173","hab_Solyc12g094700.1.1",0.964638459
"7873","lyc_Solyc05g051580.2.1",0.964520283
"33977","pen_Solyc12g087950.1.1",0.964007620233439
"27609","pen_Solyc04g008480.1.1",0.963589680411028
"35425","hab_Solyc02g085950.2.1",0.963545809
"32156","pen_Solyc11g006590.1.1",0.962762214815254
"33744","pen_Solyc12g088190.1.1",0.961443490637014
"40552","hab_Solyc07g006630.2.1",0.959548489
"51932","hab_Solyc05g010060.2.1",0.958551684
"26944","pen_Solyc01g099750.2.1",0.958404563548155
"45119","hab_Solyc01g109170.2.1",0.958382604
"50075","hab_Solyc07g021490.1.1",0.957945338
"33243","pen_Solyc12g010480.1.1",0.957739409037087
"34456","pen_Solyc10g052500.1.1",0.956683026617624
"37586","hab_Solyc12g009200.1.1",0.956599982
"23431","pen_Solyc04g080040.2.1",0.95656531152102
"35008","pen_Solyc06g084380.2.1",0.955873784739365
"29503","pen_Solyc11g012590.1.1",0.954888355682685
"35903","hab_Solyc03g111610.2.1",0.954181082
"48545","hab_Solyc01g094210.2.1",0.954156777
"16148","lyc_Solyc11g066250.1.1",0.953636209
"44074","hab_Solyc09g084490.2.1",0.953264389
"7299","lyc_Solyc01g079470.2.1",0.953247421
"47612","hab_Solyc06g050750.1.1",0.952199842
"10745","lyc_Solyc11g066580.1.1",0.952030991
"29985","pen_Solyc01g110110.2.1",0.951995518927414
"27349","pen_Solyc01g094360.2.1",0.951536047804581
"13766","lyc_Solyc08g079430.2.1",0.950733598
"32306","pen_Solyc07g052180.1.1",0.950626400090165
"35272","pen_Solyc07g066560.1.1",0.950109725692718
"29109","pen_Solyc08g083370.2.1",0.949907466769405
"20660","pen_Solyc03g083510.2.1",0.949741268853406
"32842","pen_Solyc01g009700.1.1",0.948970663382408
"50053","hab_Solyc08g061900.1.1",0.948512733
"34423","pen_Solyc01g108540.2.1",0.947668627799547
"52728","hab_Solyc12g013650.1.1",0.94725241
"26784","pen_Solyc04g014260.1.1",0.94724894214634
"23305","pen_Solyc10g049890.1.1",0.946939360735765
"31985","pen_Solyc10g006750.2.1",0.946641518778981
"34564","pen_Solyc12g017240.1.1",0.94659182016956
"23362","pen_Solyc10g083510.1.1",0.946176893323304
"32173","pen_Solyc10g007900.2.1",0.945461138689998
"45623","hab_Solyc06g076400.2.1",0.945386798
"50018","hab_Solyc07g052180.1.1",0.945231171
"45313","hab_Solyc08g078950.2.1",0.945106215
"31752","pen_Solyc09g009740.1.1",0.945002730683166
"31838","pen_Solyc07g006890.1.1",0.94479206230938
"32364","pen_Solyc08g007540.2.1",0.944506959655838
"13764","lyc_Solyc09g065890.2.1",0.944280412
"49188","hab_Solyc09g065890.2.1",0.943878249
"32690","pen_Solyc06g065380.2.1",0.943709801693849
"22646","pen_Solyc08g078460.2.1",0.943694992510256
"35468","hab_Solyc07g056540.2.1",0.943633277
"32273","pen_Solyc09g010960.2.1",0.943435740803805
"18600","pen_Solyc09g011080.2.1",0.943140171286569
"31100","pen_Solyc07g052690.2.1",0.943022569128675
"7520","lyc_Solyc04g007210.2.1",0.942903521
"39276","hab_Solyc06g007160.2.1",0.942800902
"28421","pen_Solyc03g113990.2.1",0.942426832080231
"47294","hab_Solyc03g006540.2.1",0.941281096
"34079","pen_Solyc12g014450.1.1",0.941156536014603
"19245","pen_Solyc05g051850.2.1",0.940506365732455
"17713","pen_Solyc02g085950.2.1",0.940269867039716
"52420","hab_Solyc08g078400.2.1",0.939112862
"16535","lyc_Solyc09g014240.2.1",0.938699137
"23368","pen_Solyc08g065610.2.1",0.938592870221457
"34497","pen_Solyc03g118320.1.1",0.938011277208435
"30188","pen_Solyc02g084740.2.1",0.938008130044747
"48815","hab_Solyc06g069600.1.1",0.937898069
"31854","pen_Solyc02g083570.2.1",0.937714789131548
"22531","pen_Solyc01g079530.2.1",0.937678572989106
"1239","lyc_Solyc03g123410.1.1",0.936888367
"49201","hab_Solyc10g085420.1.1",0.936741297
"35766","hab_Solyc02g036350.2.1",0.936507388
"31303","pen_Solyc09g025280.1.1",0.93646014486006
"35519","hab_Solyc12g094640.1.1",0.935629653
"29208","pen_Solyc01g007660.2.1",0.935515964040257
"39912","hab_Solyc04g009050.2.1",0.935483527
"28818","pen_Solyc01g007310.2.1",0.935327307296263
"31028","pen_Solyc11g065630.1.1",0.935262661948238
"23388","pen_Solyc02g083610.2.1",0.934741044756597
"29733","pen_Solyc02g078160.2.1",0.93422728755589
"31992","pen_Solyc04g076630.2.1",0.933595449211683
"11616","lyc_Solyc04g012020.1.1",0.933100093
"14558","lyc_Solyc06g071570.2.1",0.931341691
"33142","pen_Solyc04g024570.1.1",0.931087752650764
"13291","lyc_Solyc06g072240.1.1",0.930103284
"19568","pen_Solyc03g113450.2.1",0.929799818315463
"30911","pen_Solyc11g045260.1.1",0.929643574682242
"28658","pen_Solyc09g074610.2.1",0.929521823491953
"50104","hab_Solyc09g011960.1.1",0.929314034
"40451","hab_Solyc01g017600.2.1",0.929223252
"9310","lyc_Solyc02g081340.2.1",0.926299806
"30155","pen_Solyc05g006160.2.1",0.926290495507061
"13052","lyc_Solyc08g023660.2.1",0.925826476
"12897","lyc_Solyc06g068270.2.1",0.925806938
"15963","lyc_Solyc04g005760.1.1",0.925710462
"24695","pen_Solyc02g079360.1.1",0.925650176440338
"44571","hab_Solyc04g008500.2.1",0.925448226
"15252","lyc_Solyc11g028040.1.1",0.9252853
"31681","pen_Solyc06g083650.2.1",0.925086368787284
"13579","lyc_Solyc02g014740.1.1",0.925037025
"20339","pen_Solyc07g066350.1.1",0.924583457553768
"9764","lyc_Solyc02g072540.2.1",0.924475635
"31931","pen_Solyc04g080010.2.1",0.924258072995749
"26714","pen_Solyc11g042880.1.1",0.924125528555073
"34867","pen_Solyc10g006660.2.1",0.923518562415689
"29749","pen_Solyc09g009420.1.1",0.9234870242382
"19807","pen_Solyc10g078370.1.1",0.922660029744737
"22200","pen_Solyc04g009050.2.1",0.922639529032398
"30550","pen_Solyc10g052650.1.1",0.921737867911849
"35056","pen_Solyc04g079730.1.1",0.921677553743769
"19874","pen_Solyc12g009200.1.1",0.92156660738242
"14052","lyc_Solyc01g087050.2.1",0.9214069
"34578","pen_Solyc08g077320.1.1",0.921357867751881
"30907","pen_Solyc02g081360.2.1",0.921306593059364
"33938","pen_Solyc05g009010.1.1",0.919478635490123
"15466","lyc_Solyc04g080820.2.1",0.919452441
"24085","pen_Solyc04g079420.2.1",0.919201625688861
"14970","lyc_Solyc02g077960.1.1",0.91911311
"35265","pen_Solyc09g074210.2.1",0.919065297633625
"20468","pen_Solyc10g006970.2.1",0.918472536298093
"49379","hab_Solyc06g083720.1.1",0.918291966
"22923","pen_Solyc01g100030.2.1",0.918088834854042
"43082","hab_Solyc03g113210.2.1",0.917242888
"52362","hab_Solyc04g007940.2.1",0.916513664
"50935","hab_Solyc12g006380.1.1",0.916082715
"24621","pen_Solyc01g081480.2.1",0.915016408136464
"32565","pen_Solyc10g010650.1.1",0.914830188704702
"29516","pen_Solyc12g038080.1.1",0.914464650144432
"37040","hab_Solyc11g013810.1.1",0.914415887
"35107","pen_Solyc06g053290.1.1",0.914413279169067
"14809","lyc_Solyc06g036420.1.1",0.913419412
"41833","hab_Solyc09g084470.2.1",0.913062624
"34582","pen_Solyc01g098590.2.1",0.912827275383153
"26875","pen_Solyc07g021180.1.1",0.912511520441754
"33990","pen_Solyc03g120690.2.1",0.91244475931118
"34189","pen_Solyc05g047680.2.1",0.911826603943642
"27875","pen_Solyc12g014500.1.1",0.911060343450773
"12089","lyc_Solyc07g007270.2.1",0.910932137
"46983","hab_Solyc12g056920.1.1",0.909596585
"44580","hab_Solyc06g062460.2.1",0.909140626
"18363","pen_Solyc12g011010.1.1",0.908223464438499
"31981","pen_Solyc03g082690.2.1",0.908203901777216
"32540","pen_Solyc01g005870.1.1",0.908176565606285
"32674","pen_Solyc01g006520.2.1",0.907046872957591
"51814","hab_Solyc03g098720.2.1",0.906864787
"27164","pen_Solyc05g054610.1.1",0.905136705021197
"11785","lyc_Solyc06g036490.1.1",0.904508338
"21211","pen_Solyc02g092700.2.1",0.904494408050629
"30421","pen_Solyc00g230080.1.1",0.903235999618108
"31574","pen_Solyc01g098120.2.1",0.903211666600159
"24102","pen_Solyc02g014860.2.1",0.902930684005094
"32665","pen_Solyc07g018250.1.1",0.902718186986022
"16338","lyc_Solyc08g077330.2.1",0.902617985
"20657","pen_Solyc04g072020.2.1",0.902497644573221
"25467","pen_Solyc04g082020.2.1",0.902477637001124
"36561","hab_Solyc03g114940.2.1",0.902061547
"41615","hab_Solyc09g084480.2.1",0.901684093
"50336","hab_Solyc07g053530.1.1",0.899580694
"41118","hab_Solyc09g075400.2.1",0.899211059
"43526","hab_Solyc01g099020.2.1",0.898767491
"7419","lyc_Solyc01g098240.1.1",0.897944377
"45064","hab_Solyc07g064600.2.1",0.897681398
"30518","pen_Solyc07g061740.2.1",0.897111616273733
"24224","pen_Solyc01g081190.2.1",0.897049803467397
"33461","pen_Solyc01g017090.2.1",0.89666687641129
"28886","pen_Solyc06g066750.2.1",0.896081791390614
"31883","pen_Solyc02g021290.1.1",0.895249543076547
"39003","hab_Solyc04g071340.2.1",0.894617198
"32376","pen_Solyc11g069960.1.1",0.894450245290154
"8090","lyc_Solyc07g032080.2.1",0.894417875
"32070","pen_Solyc03g120870.2.1",0.893814248477373
"18983","pen_Solyc07g065900.2.1",0.8937574446331
"22452","pen_Solyc06g076790.1.1",0.892668813842461
"50496","hab_Solyc04g078900.2.1",0.891176859
"20969","pen_Solyc10g074680.1.1",0.891033406735962
"29265","pen_Solyc08g082890.2.1",0.891029107803432
"17984","pen_Solyc04g077490.2.1",0.889696757953075
"40354","hab_Solyc11g009020.1.1",0.888565562
"31454","pen_Solyc04g011330.1.1",0.888324732617199
"48516","hab_Solyc09g089720.1.1",0.887710561
"19056","pen_Solyc02g083280.2.1",0.887614385090582
"36549","hab_Solyc06g072350.2.1",0.887601773
"15656","lyc_Solyc01g090800.2.1",0.887206617
"27458","pen_Solyc03g114800.1.1",0.886942990886167
"52511","hab_Solyc01g111070.2.1",0.886914294
"37277","hab_Solyc02g084410.2.1",0.886711943
"21070","pen_Solyc04g081080.1.1",0.886540113605492
"23826","pen_Solyc03g006030.2.1",0.886210759567962
"22549","pen_Solyc06g008030.2.1",0.885978765253196
"6252","lyc_Solyc01g087970.2.1",0.885626863
"50922","hab_Solyc04g049920.2.1",0.885411119
"17834","pen_Solyc12g006140.1.1",0.88516914151735
"33777","pen_Solyc12g016220.1.1",0.884968459950725
"11270","lyc_Solyc08g079890.1.1",0.884413156
"13199","lyc_Solyc11g045260.1.1",0.883102439
"17894","pen_Solyc06g007610.2.1",0.882394060754219
"32422","pen_Solyc11g067110.1.1",0.882228992578795
"50257","hab_Solyc03g117310.1.1",0.881965137
"49952","hab_Solyc05g015800.2.1",0.881173356
"30609","pen_Solyc06g068270.2.1",0.881105524095707
"52996","hab_Solyc11g067190.1.1",0.880990867
"38281","hab_Solyc06g006110.2.1",0.880820968
"40916","hab_Solyc12g014140.1.1",0.880661203
"17049","lyc_Solyc09g074250.2.1",0.88038555
"32394","pen_Solyc02g077170.1.1",0.880264671164371
"30726","pen_Solyc01g105370.2.1",0.880196977340371
"37553","hab_Solyc03g119540.2.1",0.880041025
"17751","pen_Solyc02g071000.1.1",0.879898640772202
"34104","pen_Solyc03g112030.1.1",0.879784965177903
"29126","pen_Solyc08g075020.2.1",0.879551771280247
